OID,date,tmax,tmin,average
1740,07-Oct-2015,17.6851006,13.2033997,15.44425015
1741,08-Oct-2015,15.3646002,13.1443005,14.25445035
1742,09-Oct-2015,16.6854992,7.5035501,12.09452465
1743,10-Oct-2015,13.7996998,9.7265196,11.7631097
1744,11-Oct-2015,10.9252996,1.91991,6.4226048
1745,12-Oct-2015,9.0074997,0.274127,4.64081335
1746,13-Oct-2015,5.8271599,1.3959,3.61152995
1747,14-Oct-2015,6.0370798,1.85413,3.9456049
1748,15-Oct-2015,7.70401,3.3028901,5.50345005
1749,16-Oct-2015,7.92804,6.3821902,7.1551151
1750,17-Oct-2015,9.3334398,7.0924802,8.21296
1751,18-Oct-2015,8.3524799,3.04387,5.69817495
1752,19-Oct-2015,12.4382,8.2217102,10.3299551
1753,20-Oct-2015,11.9870005,4.16008,8.07354025
1754,21-Oct-2015,12.3499002,4.2673202,8.3086102
1755,22-Oct-2015,14.2194004,10.1906996,12.20505
1756,23-Oct-2015,14.5057001,6.7388701,10.6222851
1757,24-Oct-2015,13.0348997,10.1414003,11.58815
1758,25-Oct-2015,13.8407001,9.8548098,11.84775495
1759,26-Oct-2015,15.8242998,3.75021,9.7872549
1760,27-Oct-2015,15.4301004,5.5801702,10.5051353
1761,28-Oct-2015,11.4282999,4.7891798,8.10873985
1762,29-Oct-2015,15.6084003,9.4396496,12.52402495
1763,30-Oct-2015,14.6948004,4.5360599,9.61543015
1764,31-Oct-2015,14.6667004,5.5432801,10.10499025
1765,01-Nov-2015,14.7888002,3.8375599,9.31318005
1766,02-Nov-2015,11.2659998,2.50157,6.8837849
1767,03-Nov-2015,15.2124004,1.05391,8.1331552
1768,04-Nov-2015,16.5580006,5.31844,10.9382203
1769,05-Nov-2015,14.6475,11.0244999,12.83599995
1770,06-Nov-2015,15.9244003,13.6046,14.76450015
1771,07-Nov-2015,18.1170998,14.5970001,16.35704995
1772,08-Nov-2015,14.5073996,9.4127102,11.9600549
1773,09-Nov-2015,14.6346998,13.7742996,14.2044997
1774,10-Nov-2015,15.2282,11.7016001,13.46490005
1775,11-Nov-2015,13.0747995,11.9405003,12.5076499
1776,12-Nov-2015,14.9635,11.5087004,13.2361002
1777,13-Nov-2015,13.6941996,12.0579004,12.87605
1778,14-Nov-2015,10.2538996,6.0102301,8.13206485
1779,15-Nov-2015,14.7826996,8.1928396,11.4877696
1780,16-Nov-2015,12.8767004,12.5888996,12.7328
1781,17-Nov-2015,14.4052,10.4378004,12.4215002
1782,18-Nov-2015,13.7552996,10.7316999,12.24349975
1783,19-Nov-2015,12.4372997,10.8113003,11.6243
1784,20-Nov-2015,8.7284403,7.0883498,7.90839505
1785,21-Nov-2015,5.4316702,3.1574399,4.29455505
1786,22-Nov-2015,5.5714202,-0.384483,2.5934686
1787,23-Nov-2015,7.1209302,-1.99409,2.5634201
1788,24-Nov-2015,3.42173,2.7076399,3.06468495
1789,25-Nov-2015,7.9668002,2.4418199,5.20431005
1790,26-Nov-2015,8.3136702,0.585489,4.4495796
1791,27-Nov-2015,6.5459099,0.377028,3.46146895
1792,28-Nov-2015,7.8625898,3.80513,5.8338599
1793,29-Nov-2015,12.2718,5.5750399,8.92341995
1794,30-Nov-2015,11.0549002,6.9302402,8.9925702
1795,01-Dec-2015,10.7730999,5.9969802,8.38504005
1796,02-Dec-2015,11.3130999,10.3358002,10.82445005
1797,03-Dec-2015,10.5823002,8.6251297,9.60371495
1798,04-Dec-2015,10.1094999,7.72048,8.91498995
1799,05-Dec-2015,8.6796398,7.1681299,7.92388485
1800,06-Dec-2015,11.9155998,6.8031602,9.35938
1801,07-Dec-2015,11.7198,10.2242002,10.9720001
1802,08-Dec-2015,12.8656998,7.4980001,10.18184995
1803,09-Dec-2015,9.1278801,5.6847,7.40629005
1804,10-Dec-2015,7.7439098,4.5545101,6.14920995
1805,11-Dec-2015,7.99509,4.4877701,6.24143005
1806,12-Dec-2015,8.4751396,3.09112,5.7831298
1807,13-Dec-2015,8.6235199,6.4910698,7.55729485
1808,14-Dec-2015,10.2663002,2.88837,6.5773351
1809,15-Dec-2015,8.4549799,4.1812701,6.318125
1810,16-Dec-2015,12.1477003,6.0211101,9.0844052
1811,17-Dec-2015,15.0488005,11.816,13.43240025
1812,18-Dec-2015,12.2623997,11.6174002,11.93989995
1813,19-Dec-2015,13.6402998,10.5095997,12.07494975
1814,20-Dec-2015,12.6946001,11.0530996,11.87384985
1815,21-Dec-2015,10.8413,9.8575001,10.34940005
1816,22-Dec-2015,13.9907999,9.5788803,11.7848401
1817,23-Dec-2015,12.0214996,10.9102001,11.46584985
1818,24-Dec-2015,13.2536001,6.5748,9.91420005
1819,25-Dec-2015,9.3951702,6.7702498,8.08271
1820,26-Dec-2015,14.1335001,8.7939396,11.46371985
1821,27-Dec-2015,12.7414999,10.5452003,11.6433501
1822,28-Dec-2015,11.7077999,6.53087,9.11933495
1823,29-Dec-2015,10.0600996,5.2565799,7.65833975
1824,30-Dec-2015,9.2624302,5.1957502,7.2290902
1825,31-Dec-2015,10.3247995,4.9847498,7.65477465
1826,01-Jan-2016,6.7820301,3.96837,5.37520005
1827,02-Jan-2016,4.5177002,3.1524501,3.83507515
1828,03-Jan-2016,7.2577901,3.4349799,5.346385
1829,04-Jan-2016,2.65995,2.3872099,2.52357995
1830,05-Jan-2016,4.8862,0.654846,2.770523
1831,06-Jan-2016,-0.80984,-1.46026,-1.13505
1832,07-Jan-2016,6.0014601,-1.35501,2.32322505
1833,08-Jan-2016,8.1992102,4.2807899,6.24000005
1834,09-Jan-2016,7.10568,0.926824,4.016252
1835,10-Jan-2016,9.4989595,4.6146202,7.05678985
1836,11-Jan-2016,5.8659,2.56056,4.21323
1837,12-Jan-2016,7.1099901,4.7073598,5.90867495
1838,13-Jan-2016,6.6775198,3.63343,5.1554749
1839,14-Jan-2016,4.55053,0.866372,2.708451
1840,15-Jan-2016,2.8968301,0.666145,1.78148755
1841,16-Jan-2016,3.9730501,-1.7527601,1.110145
1842,17-Jan-2016,1.2842,-1.97534,-0.34557
1843,18-Jan-2016,-0.199694,-7.3269,-3.763297
1844,19-Jan-2016,-0.0015533,-8.5892601,-4.2954067
1845,20-Jan-2016,4.0989199,-2.2920101,0.9034549
1846,21-Jan-2016,1.06005,-4.4990101,-1.71948005
1847,22-Jan-2016,2.34639,-3.8355601,-0.74458505
1848,23-Jan-2016,7.43786,1.1978101,4.31783505
1849,24-Jan-2016,8.5244198,4.6840901,6.60425495
1850,25-Jan-2016,13.9949999,8.1728897,11.0839448
1851,26-Jan-2016,11.2305002,7.4106898,9.320595
1852,27-Jan-2016,11.8647003,8.6925402,10.27862025
1853,28-Jan-2016,8.2364998,5.0766001,6.65654995
1854,29-Jan-2016,9.7477503,3.5715101,6.6596302
1855,30-Jan-2016,9.1984501,8.4625196,8.83048485
1856,31-Jan-2016,6.32443,2.08709,4.20576
1857,01-Feb-2016,11.8971996,5.8755202,8.8863599
1858,02-Feb-2016,9.7818403,9.1739902,9.47791525
1859,03-Feb-2016,7.06145,2.51981,4.79063
1860,04-Feb-2016,4.7936301,1.72842,3.26102505
1861,05-Feb-2016,10.3406,2.8231699,6.58188495
1862,06-Feb-2016,10.4021997,8.7974796,9.59983965
1863,07-Feb-2016,10.9642,8.8182898,9.8912449
1864,08-Feb-2016,10.1859999,6.2733102,8.22965505
1865,09-Feb-2016,7.0212798,6.0791898,6.5502348
1866,10-Feb-2016,7.8888001,1.30987,4.59933505
1867,11-Feb-2016,7.6905499,1.32687,4.50870995
1868,12-Feb-2016,6.6746402,-1.13684,2.7689001
1869,13-Feb-2016,4.5785098,-2.44962,1.0644449
1870,14-Feb-2016,1.2450401,0.746946,0.99599305
1871,15-Feb-2016,4.6680598,0.522441,2.5952504
1872,16-Feb-2016,5.0225601,-5.5025301,-0.239985
1873,17-Feb-2016,3.64767,-5.6444001,-0.99836505
1874,18-Feb-2016,4.6003499,-4.3254399,0.137455
1875,19-Feb-2016,6.3851299,0.540591,3.46286045
1876,20-Feb-2016,9.27038,2.40729,5.838835
1877,21-Feb-2016,11.5720997,6.9577398,9.26491975
1878,22-Feb-2016,7.89078,7.5651598,7.7279699
1879,23-Feb-2016,8.1798496,1.20564,4.6927448
1880,24-Feb-2016,6.5906,-1.59763,2.496485
1881,25-Feb-2016,6.08147,-3.3659799,1.35774505
1882,26-Feb-2016,5.29459,-2.7565401,1.26902495
1883,27-Feb-2016,6.1793299,-2.6462801,1.7665249
1884,28-Feb-2016,6.7138901,-3.16168,1.77610505
1885,29-Feb-2016,6.6030302,-2.5931101,2.00496005
1886,01-Mar-2016,3.46731,-6.2662001,-1.39944505
1887,02-Mar-2016,7.9643602,2.90557,5.4349651
1888,03-Mar-2016,7.30832,1.14174,4.22503
1889,04-Mar-2016,3.4395499,-1.3452801,1.0471349
1890,05-Mar-2016,6.9989901,-2.57408,2.21245505
1891,06-Mar-2016,7.4756298,-4.43678,1.5194249
1892,07-Mar-2016,7.1143398,-0.46018,3.3270799
1893,08-Mar-2016,7.5920701,-2.94175,2.32516005
1894,09-Mar-2016,8.4937296,0.64011,4.5669198
1895,10-Mar-2016,8.2609301,-1.3550299,3.4529501
1896,11-Mar-2016,6.14429,-0.455654,2.844318
1897,12-Mar-2016,8.4898901,-3.3449299,2.5724801
1898,13-Mar-2016,7.8735099,-2.4821601,2.6956749
1899,14-Mar-2016,10.1392002,-2.2835901,3.92780505
1900,15-Mar-2016,8.1220398,-1.78434,3.1688499
1901,16-Mar-2016,9.1266699,0.390005,4.75833745
1902,17-Mar-2016,12.1854,-1.6926399,5.24638005
1903,18-Mar-2016,6.4732099,1.12895,3.80107995
1904,19-Mar-2016,7.5310402,4.8348799,6.18296005
1905,20-Mar-2016,8.21947,4.0515699,6.13551995
1906,21-Mar-2016,8.9724197,5.8649802,7.41869995
1907,22-Mar-2016,10.4146004,3.9256899,7.17014515
1908,23-Mar-2016,10.6455002,5.8199301,8.23271515
1909,24-Mar-2016,9.8354397,4.81708,7.32625985
1910,25-Mar-2016,9.9081297,6.40905,8.15858985
1911,26-Mar-2016,15.4796,-0.12508,7.67726
1912,27-Mar-2016,12.9384003,7.5377002,10.23805025
1913,28-Mar-2016,13.0186996,6.71977,9.8692348
1914,29-Mar-2016,11.1410999,5.3481398,8.24461985
1915,30-Mar-2016,12.7749996,4.8772802,8.8261399
1916,31-Mar-2016,11.4630003,2.1224899,6.7927451
1917,01-Apr-2016,13.4882002,0.439919,6.9640596
1918,02-Apr-2016,14.2958002,3.31723,8.8065151
1919,03-Apr-2016,20.0734005,10.1110001,15.0922003
1920,04-Apr-2016,16.8300991,11.8739004,14.35199975
1921,05-Apr-2016,12.9797001,6.0128899,9.496295
1922,06-Apr-2016,11.6835003,5.4408498,8.56217505
1923,07-Apr-2016,10.4789,4.60677,7.542835
1924,08-Apr-2016,11.4035997,3.7844501,7.5940249
1925,09-Apr-2016,15.3645,-0.352854,7.505823
1926,10-Apr-2016,16.2427006,4.82516,10.5339303
1927,11-Apr-2016,16.9743004,6.2184401,11.59637025
1928,12-Apr-2016,18.1229,6.72259,12.422745
1929,13-Apr-2016,15.1218004,1.86484,8.4933202
1930,14-Apr-2016,16.1123009,1.68455,8.89842545
1931,15-Apr-2016,13.3587999,6.4922299,9.9255149
1932,16-Apr-2016,13.3439999,7.57376,10.45887995
1933,17-Apr-2016,10.8544998,1.77853,6.3165149
1934,18-Apr-2016,12.6899996,-0.220384,6.2348078
1935,19-Apr-2016,13.9506998,7.7031498,10.8269248
1936,20-Apr-2016,13.7985001,-1.47758,6.16046005
1937,21-Apr-2016,16.0035992,1.03871,8.5211546
1938,22-Apr-2016,13.0586996,2.47837,7.7685348
1939,23-Apr-2016,9.8832598,3.75442,6.8188399
1940,24-Apr-2016,9.24405,0.352308,4.798179
1941,25-Apr-2016,8.8608999,0.117049,4.48897445
1942,26-Apr-2016,8.2785597,0.263061,4.27081035
1943,27-Apr-2016,10.3295002,2.14748,6.2384901
1944,28-Apr-2016,10.0806999,0.715059,5.39787945
1945,29-Apr-2016,9.8924599,2.6873801,6.28992
1946,30-Apr-2016,12.1520996,5.04882,8.6004598
1947,01-May-2016,14.4050999,0.9121,7.65859995
1948,02-May-2016,18.9375,0.514551,9.7260255
1949,03-May-2016,14.0621996,7.3138399,10.68801975
1950,04-May-2016,16.2709999,-0.242137,8.01443145
1951,05-May-2016,19.1639004,2.66747,10.9156852
1952,06-May-2016,24.5261002,7.4256201,15.97586015
1953,07-May-2016,26.3234005,9.9304399,18.1269202
1954,08-May-2016,25.1560001,10.3254995,17.7407498
1955,09-May-2016,24.9528999,12.5834999,18.7681999
1956,10-May-2016,23.4710999,13.9329996,18.70204975
1957,11-May-2016,25.4615002,13.8979998,19.67975
1958,12-May-2016,25.1952,13.3435001,19.26935005
1959,13-May-2016,22.9596996,10.7700996,16.8648996
1960,14-May-2016,12.4431,5.8664298,9.1547649
1961,15-May-2016,12.3717003,3.5954199,7.9835601
1962,16-May-2016,12.8234997,2.3643501,7.5939249
1963,17-May-2016,17.9979992,6.4287701,12.21338465
1964,18-May-2016,19.3757992,7.0267401,13.20126965
1965,19-May-2016,19.1529007,8.0686197,13.6107602
1966,20-May-2016,17.3038006,9.3909302,13.3473654
1967,21-May-2016,23.8038998,10.783,17.2934499
1968,22-May-2016,20.1973991,16.5534992,18.37544915
1969,23-May-2016,13.6260004,12.5376997,13.08185005
1970,24-May-2016,12.2460003,9.4729404,10.85947035
1971,25-May-2016,15.2673998,9.6938896,12.4806447
1972,26-May-2016,19.8519993,5.6999998,12.77599955
1973,27-May-2016,19.9496002,10.0642996,15.0069499
1974,28-May-2016,23.9319,11.8863001,17.90910005
1975,29-May-2016,20.9193993,13.2995996,17.10949945
1976,30-May-2016,24.1795006,15.3268003,19.75315045
1977,31-May-2016,23.2586994,13.8085003,18.53359985
1978,01-Jun-2016,25.1851006,13.6141996,19.3996501
1979,02-Jun-2016,22.3048992,15.7593002,19.0320997
1980,03-Jun-2016,24.5431004,14.3607998,19.4519501
1981,04-Jun-2016,27.7301998,13.9679003,20.84905005
1982,05-Jun-2016,26.9496994,14.9055996,20.9276495
1983,06-Jun-2016,26.3577003,11.6461,19.00190015
1984,07-Jun-2016,27.0526009,13.9657001,20.5091505
1985,08-Jun-2016,21.2805004,11.0117998,16.1461501
1986,09-Jun-2016,20.5235004,10.5767002,15.5501003
1987,10-Jun-2016,21.2464008,8.0053902,14.6258955
1988,11-Jun-2016,21.4974003,11.5934,16.54540015
1989,12-Jun-2016,21.8027,13.0619001,17.43230005
1990,13-Jun-2016,20.3285007,14.2356997,17.2821002
1991,14-Jun-2016,19.4302998,12.8893003,16.15980005
1992,15-Jun-2016,19.405899,11.9675999,15.68674945
1993,16-Jun-2016,21.6326008,9.4635696,15.5480852
1994,17-Jun-2016,19.5622005,13.0474005,16.3048005
1995,18-Jun-2016,18.8407001,11.2826996,15.06169985
1996,19-Jun-2016,18.8286991,11.4074001,15.1180496
1997,20-Jun-2016,18.0527992,11.8828001,14.96779965
1998,21-Jun-2016,20.9834995,14.8498001,17.9166498
1999,22-Jun-2016,24.8763008,15.2328997,20.05460025
2000,23-Jun-2016,30.0842991,17.9452991,24.0147991
2001,24-Jun-2016,23.7101002,19.093399,21.4017496
2002,25-Jun-2016,18.3251991,14.5839996,16.45459935
2003,26-Jun-2016,19.2201996,10.8189001,15.01954985
2004,27-Jun-2016,17.7929001,11.7884998,14.79069995
2005,28-Jun-2016,21.9316998,8.4423199,15.18700985
2006,29-Jun-2016,20.2647991,13.2077999,16.7362995
2007,30-Jun-2016,19.2488995,13.7150002,16.48194985
2008,01-Jul-2016,20.5114002,14.9720001,17.74170015
2009,02-Jul-2016,18.4671001,13.1007004,15.78390025
2010,03-Jul-2016,19.4377003,10.9853001,15.2115002
2011,04-Jul-2016,23.0786991,9.28333,16.18101455
2012,05-Jul-2016,19.2376003,13.1553001,16.1964502
2013,06-Jul-2016,19.5851002,10.7467003,15.16590025
2014,07-Jul-2016,22.2271996,7.1540399,14.69061975
2015,08-Jul-2016,19.9528999,14.6349001,17.2939
2016,09-Jul-2016,23.0529995,13.5143995,18.2836995
2017,10-Jul-2016,28.2514,16.0939007,22.17265035
2018,11-Jul-2016,22.4157009,16.5727997,19.4942503
2019,12-Jul-2016,21.4396,14.3963003,17.91795015
2020,13-Jul-2016,18.3668003,12.2999001,15.3333502
2021,14-Jul-2016,18.8551006,8.27108,13.5630903
2022,15-Jul-2016,21.1065998,10.5344,15.8204999
2023,16-Jul-2016,22.3952007,13.1084995,17.7518501
2024,17-Jul-2016,23.5317001,17.5853004,20.55850025
2025,18-Jul-2016,26.1555004,11.9601002,19.0578003
2026,19-Jul-2016,29.7777004,10.1903,19.9840002
2027,20-Jul-2016,33.8764992,17.1287994,25.5026493
2028,21-Jul-2016,28.0807991,15.3569002,21.71884965
2029,22-Jul-2016,24.9039993,16.8512001,20.8775997
2030,23-Jul-2016,26.0907001,16.9407997,21.5157499
2031,24-Jul-2016,26.4468994,17.0256004,21.7362499
2032,25-Jul-2016,23.8372993,14.5195999,19.1784496
2033,26-Jul-2016,24.2210999,10.6234999,17.4222999
2034,27-Jul-2016,22.8605995,14.5826998,18.72164965
2035,28-Jul-2016,22.9820995,14.7748003,18.8784499
2036,29-Jul-2016,22.8449993,14.7824001,18.8136997
2037,30-Jul-2016,21.5305996,15.4139996,18.4722996
2038,31-Jul-2016,20.2310009,14.2423,17.23665045
2039,01-Aug-2016,20.7222996,11.0276003,15.87494995
2040,02-Aug-2016,18.1742001,12.1356001,15.1549001
2041,03-Aug-2016,20.3714008,17.6509991,19.01119995
2042,04-Aug-2016,20.6576004,14.776,17.7168002
2043,05-Aug-2016,21.9237995,12.9834995,17.4536495
2044,06-Aug-2016,21.5485992,11.8157997,16.68219945
2045,07-Aug-2016,22.6317005,9.6679697,16.1498351
2046,08-Aug-2016,21.1191006,16.4818001,18.80045035
2047,09-Aug-2016,18.0573006,11.4497004,14.7535005
2048,10-Aug-2016,17.3055992,9.3404703,13.32303475
2049,11-Aug-2016,14.7737999,6.68049,10.72714495
2050,12-Aug-2016,22.1783009,14.1127005,18.1455007
2051,13-Aug-2016,21.4041996,14.4413004,17.92275
2052,14-Aug-2016,21.5370007,12.2128,16.87490035
2053,15-Aug-2016,21.8985996,7.9776301,14.93811485
2054,16-Aug-2016,21.2273998,9.1731796,15.2002897
2055,17-Aug-2016,23.3789997,8.7912302,16.08511495
2056,18-Aug-2016,24.2644005,9.07022,16.66731025
2057,19-Aug-2016,25.4673004,8.9840603,17.22568035
2058,20-Aug-2016,23.2460995,15.5389004,19.39249995
2059,21-Aug-2016,19.5237999,13.8608999,16.6923499
2060,22-Aug-2016,21.5438004,14.3241997,17.93400005
2061,23-Aug-2016,27.3428993,14.2561998,20.79954955
2062,24-Aug-2016,31.0170002,15.6985998,23.3578
2063,25-Aug-2016,31.9631996,16.6795998,24.3213997
2064,26-Aug-2016,27.7749004,17.4789009,22.62690065
2065,27-Aug-2016,27.0627003,15.5732002,21.31795025
2066,28-Aug-2016,26.4393005,17.2574005,21.8483505
2067,29-Aug-2016,21.5116997,16.1033993,18.8075495
2068,30-Aug-2016,23.7374992,7.2122502,15.4748747
2069,31-Aug-2016,26.0515995,9.1629105,17.607255
2070,01-Sep-2016,22.9804993,11.3697996,17.17514945
2071,02-Sep-2016,22.3908005,8.9270697,15.6589351
2072,03-Sep-2016,22.8449993,13.7438002,18.29439975
2073,04-Sep-2016,21.7322006,16.4578991,19.09504985
2074,05-Sep-2016,22.8206997,14.5166998,18.66869975
2075,06-Sep-2016,25.4435005,10.5209999,17.9822502
2076,07-Sep-2016,26.8085995,11.4082003,19.1083999
2077,08-Sep-2016,27.2479992,12.0655003,19.65674975
2078,09-Sep-2016,23.1851006,13.4153996,18.3002501
2079,10-Sep-2016,25.6907005,9.2566099,17.4736552
2080,11-Sep-2016,21.5709991,13.2250996,17.39804935
2081,12-Sep-2016,29.3899994,12.6169004,21.0034499
2082,13-Sep-2016,32.1500015,14.9977999,23.5739007
2083,14-Sep-2016,31.781601,16.8342991,24.30795005
2084,15-Sep-2016,29.2630997,16.4801998,22.87164975
2085,16-Sep-2016,21.7404995,15.0401001,18.3902998
2086,17-Sep-2016,20.0737991,11.1451998,15.60949945
2087,18-Sep-2016,20.5210991,13.9500999,17.2355995
2088,19-Sep-2016,19.5632992,8.4723701,14.01783465
2089,20-Sep-2016,18.7205009,5.1125798,11.91654035
2090,21-Sep-2016,20.4638004,11.1906996,15.82725
2091,22-Sep-2016,21.1991005,5.73523,13.46716525
2092,23-Sep-2016,21.5245991,9.4736795,15.4991393
2093,24-Sep-2016,23.4251003,5.6738901,14.5494952
2094,25-Sep-2016,25.6448994,11.3620996,18.5034995
2095,26-Sep-2016,20.8796997,6.7416,13.81064985
2096,27-Sep-2016,21.4580002,4.2739,12.8659501
2097,28-Sep-2016,22.823,11.2735004,17.0482502
2098,29-Sep-2016,18.6737003,15.8058996,17.23979995
2099,30-Sep-2016,18.1672993,12.7496004,15.45844985
2100,01-Oct-2016,17.6646004,9.8198004,13.7422004
2101,02-Oct-2016,15.1506996,8.5033598,11.8270297
2102,03-Oct-2016,18.0965996,7.74892,12.9227598
2103,04-Oct-2016,17.2315006,10.7142,13.9728503
2104,05-Oct-2016,14.3182001,5.9236202,10.12091015
2105,06-Oct-2016,12.7587004,3.7639401,8.26132025
2106,07-Oct-2016,14.8224001,9.8615904,12.34199525
2107,08-Oct-2016,14.4990997,8.2483597,11.3737297
2108,09-Oct-2016,13.2655001,-0.167287,6.54910655
2109,10-Oct-2016,12.026,0.545463,6.2857315
2110,11-Oct-2016,12.1637001,-0.238497,5.96260155
2111,12-Oct-2016,9.9647503,7.9927101,8.9787302
2112,13-Oct-2016,11.0186005,7.0334101,9.0260053
2113,14-Oct-2016,13.0848999,6.8723602,9.97863005
2114,15-Oct-2016,13.6079998,8.0691605,10.83858015
2115,16-Oct-2016,18.9922009,6.74859,12.87039545
2116,17-Oct-2016,17.0422993,8.7914305,12.9168649
2117,18-Oct-2016,13.6436005,7.4661698,10.55488515
2118,19-Oct-2016,11.2474003,6.1900702,8.71873525
2119,20-Oct-2016,10.6473999,4.6423898,7.64489485
2120,21-Oct-2016,10.5181999,3.9133301,7.215765
2121,22-Oct-2016,10.6386995,6.73104,8.68486975
2122,23-Oct-2016,11.2250996,-0.898816,5.1631418
2123,24-Oct-2016,8.35075,2.10867,5.22971
2124,25-Oct-2016,10.335,7.5056801,8.92034005
2125,26-Oct-2016,12.5904999,4.67658,8.63353995
2126,27-Oct-2016,13.5462999,8.8144798,11.18038985
2127,28-Oct-2016,14.0270996,10.7279997,12.37754965
2128,29-Oct-2016,14.1766996,4.28058,9.2286398
2129,30-Oct-2016,14.7502003,3.9545801,9.3523902
2130,31-Oct-2016,16.0014,5.3196802,10.6605401
2131,01-Nov-2016,13.5915003,4.9977298,9.29461505
2132,02-Nov-2016,10.8551998,3.0376699,6.94643485
2133,03-Nov-2016,10.8235998,1.64949,6.2365449
2134,04-Nov-2016,9.6957903,6.1770902,7.93644025
2135,05-Nov-2016,10.1202002,5.8417301,7.98096515
2136,06-Nov-2016,9.0906096,4.1806998,6.6356547
2137,07-Nov-2016,5.9517202,5.3155298,5.633625
2138,08-Nov-2016,3.6485901,-1.5425299,1.0530301
2139,09-Nov-2016,4.4893298,0.113369,2.3013494
2140,10-Nov-2016,4.5805898,2.7697201,3.67515495
2141,11-Nov-2016,5.3958802,2.63164,4.0137601
2142,12-Nov-2016,4.7592702,-3.78737,0.4859501
2143,13-Nov-2016,4.1608801,1.07884,2.61986005
2144,14-Nov-2016,4.4403501,-3.2893701,0.57549
2145,15-Nov-2016,12.1169996,4.2957602,8.2063799
2146,16-Nov-2016,14.0496998,10.4763002,12.263
2147,17-Nov-2016,10.6868,7.4948602,9.0908301
2148,18-Nov-2016,8.0815096,5.3241501,6.70282985
2149,19-Nov-2016,7.6875701,3.1664,5.42698505
2150,20-Nov-2016,13.3213997,3.9059801,8.6136899
2151,21-Nov-2016,14.2040005,7.7354102,10.96970535
2152,22-Nov-2016,12.9089003,11.2083998,12.05865005
2153,23-Nov-2016,11.8764,4.0905499,7.98347495
2154,24-Nov-2016,8.0134697,6.8413901,7.4274299
2155,25-Nov-2016,6.89887,0.38624,3.642555
2156,26-Nov-2016,0.653237,-1.92633,-0.6365465
2157,27-Nov-2016,9.3842697,-1.65505,3.86460985
2158,28-Nov-2016,3.9275801,-3.7862,0.07069005
2159,29-Nov-2016,3.2458999,-6.9743099,-1.864205
2160,30-Nov-2016,5.16155,-7.27948,-1.058965
2161,01-Dec-2016,8.9321604,4.6168599,6.77451015
2162,02-Dec-2016,9.3027,7.0145402,8.1586201
2163,03-Dec-2016,7.4015698,-3.3413401,2.03011485
2164,04-Dec-2016,2.94647,-5.59689,-1.32521
2165,05-Dec-2016,4.00666,-6.78197,-1.387655
2166,06-Dec-2016,4.1333199,-6.6620898,-1.26438495
2167,07-Dec-2016,7.76825,-0.955997,3.4061265
2168,08-Dec-2016,9.5039902,6.0991802,7.8015852
2169,09-Dec-2016,10.4279003,6.7944899,8.6111951
2170,10-Dec-2016,7.7422299,6.3696599,7.0559449
2171,11-Dec-2016,9.2414503,6.8773999,8.0594251
2172,12-Dec-2016,7.72083,4.33775,6.02929
2173,13-Dec-2016,6.7111301,3.1384799,4.924805
2174,14-Dec-2016,8.5672598,6.6452198,7.6062398
2175,15-Dec-2016,7.0707798,6.6619201,6.86634995
2176,16-Dec-2016,6.5815201,2.1001401,4.3408301
2177,17-Dec-2016,6.6065502,0.440856,3.5237031
2178,18-Dec-2016,8.35077,5.5134201,6.93209505
2179,19-Dec-2016,6.8189802,2.6336,4.7262901
2180,20-Dec-2016,0.576507,-3.5424399,-1.48296645
2181,21-Dec-2016,6.6512799,-1.36069,2.64529495
2182,22-Dec-2016,6.7938399,4.2757802,5.53481005
2183,23-Dec-2016,7.9201899,4.1125202,6.01635505
2184,24-Dec-2016,8.32306,5.08708,6.70507
2185,25-Dec-2016,10.9747,7.6519098,9.3133049
2186,26-Dec-2016,10.7844,9.7069502,10.2456751
2187,27-Dec-2016,8.7696104,3.34779,6.0587002
2188,28-Dec-2016,4.1537499,0.102314,2.12803195
2189,29-Dec-2016,4.3154302,-3.0680399,0.62369515
2190,30-Dec-2016,2.9400899,-5.09482,-1.07736505
2191,31-Dec-2016,1.74906,-1.26626,0.2414
2192,01-Jan-2017,0.929378,0.612817,0.7710975
2193,02-Jan-2017,5.2045999,-0.21086,2.49686995
2194,03-Jan-2017,5.4358201,-0.618626,2.40859705
2195,04-Jan-2017,6.3624001,5.0915899,5.726995
2196,05-Jan-2017,1.50429,-2.4837601,-0.48973505
2197,06-Jan-2017,-1.07767,-8.2770395,-4.67735475
2198,07-Jan-2017,0.292853,-3.35045,-1.5287985
2199,08-Jan-2017,5.2094202,0.180816,2.6951181
2200,09-Jan-2017,5.1448698,1.82751,3.4861899
2201,10-Jan-2017,6.1126499,3.95328,5.03296495
2202,11-Jan-2017,9.4152603,4.79705,7.10615515
2203,12-Jan-2017,6.9366598,4.56709,5.7518749
2204,13-Jan-2017,3.11532,0.167632,1.641476
2205,14-Jan-2017,2.72521,0.690355,1.7077825
2206,15-Jan-2017,3.16151,-3.9816201,-0.41005505
2207,16-Jan-2017,-1.46094,-5.7913098,-3.6261249
2208,17-Jan-2017,-2.1027501,-4.3990598,-3.25090495
2209,18-Jan-2017,-1.67015,-5.0226302,-3.3463901
2210,19-Jan-2017,2.54983,-5.7280202,-1.5890951
2211,20-Jan-2017,3.2312901,-6.7639699,-1.7663399
2212,21-Jan-2017,3.81675,-3.0067599,0.40499505
2213,22-Jan-2017,2.8339901,-7.5014,-2.33370495
